STATION,STNAME,LATITUDE,LONGITUDE,FISHING,FISH,Field pH,Field DO,Field Temp,Field SampTemp,Field AirTemp,Field SampDepth,Field Turb,Field EC,EC,Color,Temp,pH,Total Alk,BiCarb,Cab,OH,Hardness,CalcHardness,Calc TDS,TSS,Ca,Cl,Mg,Nitrate,Nitrite,NO3+NO2,Ammonia,Kjeldahl N,Total N,DO,Total P,FRP,K,Na,SO4,Al,As,Cd,Cr,Cu,F,Fe,Pb,Mn,Hg,Mo,Ni,Se,SiO2,Zn,Anions,Cations,TOC,DOC,Chlorophyll-a,Phaeophytin,LOCATION,BOATING,ZONETYPE,ZONESUBTYP,DISPLAY_HE,ZONEID
238206,GLENELG RIVER,-37.92471219,141.2812064,0,,361,361,0,0,0,358,361,0,0,372,0,0,2,0,0,0,0,0,0,372,2,2,2,0,0,0,0,372,0,0,372,368,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,DARTMOOR,0,,,,
238207,WANNON RIVER,-37.37146,142.50302,0,,189,189,0,0,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JIMMY CREEK,0,,,,
238208,JIMMY CREEK,-37.37282,142.5083,0,,352,350,0,0,0,348,352,0,0,331,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,329,0,0,329,330,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,JIMMY CREEK,0,,,,
238210,GLENELG RIVER,-37.170771,141.589857,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HARROW,0,,,,
238211,GLENELG RIVER,-37.36671027,141.2427515,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DERGHOLM,0,,,,
238212,GLENELG RIVER,-37.58242592,141.4089437,0,,180,180,0,0,0,162,180,0,0,196,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,195,0,0,195,195,0,0,0,0,0,3,3,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,CASTERTON,0,,,,
238218,WANNON RIVER,-37.67396787,141.8406916,0,,287,287,0,0,0,287,287,0,0,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,99,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WANNON FALLS,0,,,,
238219,GRANGE BURN,-37.70876208,141.8325532,0,,161,161,0,0,0,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MORGIANA,0,,,,
238220,DUNDAS RIVER,-37.52530192,142.0036584,0,,94,94,0,0,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAVENDISH,0,,,,
238223,WANDO RIVER,-37.49595322,141.4259612,0,,364,364,0,0,0,346,364,0,0,367,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,366,0,0,366,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WANDO VALE,0,,,,
238224,GLENELG R,-37.147871,141.850248,0,,128,128,0,0,0,110,128,0,0,142,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,140,0,0,140,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FULHAM BRIDGE,0,,,,
238228,WANNON RIVER,-37.645127,141.5056148,0,,360,360,0,0,0,342,360,0,0,366,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,366,0,0,366,366,0,0,0,0,258,277,277,277,0,0,277,0,190,0,277,0,0,277,0,0,0,0,0,0,HENTY,0,,,,
238229,CHETWYND RIVER,-37.32146329,141.4807412,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHETWYND,0,,,,
238230,STOKES RIVER,-37.86967405,141.4099577,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEAKETTLE,0,,,,
238231,GLENELG RIVER,-37.31227,142.36721,0,,353,352,0,0,0,350,353,0,0,362,0,0,2,0,0,0,0,0,0,360,2,2,2,0,0,0,0,360,0,0,360,356,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,BIG CORD,0,,,,
238235,CRAWFORD RIVER,-37.98007141,141.4546374,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOWER CRAWFORD,0,,,,
238236,GLENELG RIVER,-37.2345,141.959,0,,0,0,0,0,0,4,179,0,0,0,0,179,7,0,0,0,0,0,0,0,0,0,0,0,0,0,70,180,0,0,180,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROCKLANDS RESERVOIR (HEAD GAUGE),0,,,,
238237,MOORA MOORA CREEK,-37.22073,142.41053,0,,0,0,0,0,0,4,59,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,59,1,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MOORA MOORA RESERVOIR (H. GAUGE),0,,,,
238249,GLENELG RIVER,-37.23804131,141.3429262,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BURKES BRIDGE,0,,,,
238600,LAKE LINLITHGOW,-37.76773756,142.2140948,0,,128,128,0,0,0,124,180,0,0,58,111,53,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,60,5,53,61,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PENHURST,0,,,,
238601,BRADY SWAMP,-37.60698303,142.452713,0,,136,136,0,0,0,133,136,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLENTHOMPSON,0,,,,
238604,BRYANS SWAMP,-37.57151292,142.2602161,0,,137,137,0,0,0,133,161,0,0,59,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VICTORIA VALLEY,0,,,,
238700,ROCKLANDS CHANNEL,-37.2342674,141.9578508,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROCKLANDS RESERVOIR,0,,,,
238702,MOORA OUTLET CHANNEL,-37.22568,142.40937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOORA RESERVOIR,0,,,,
238707,ROCKLANDS CHANNEL,-36.991616,141.9406626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOOLONDO LAKE INLET,0,,,,
238711,ROCKLANDS CHANNEL OUTFALL,-37.03207122,141.9818056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MT TALBOT CREEK,0,,,,
238716,MOORA CHANNEL,-37.10403,142.2447,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRIMPAEN,0,,,,
238720,Moora Channel,-37.03699,142.26633,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brimpean - Laharum Rd,0,,,,
238802,WEATHER STATION,-37.23370403,141.9595234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROCKLANDS RESERVOIR,0,,,,
239201,LAKE CHARLEGRARK (HEAD GAUGE),-36.76636291,141.2366441,0,,41,41,0,0,0,42,41,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOOROOPKI,0,,,,
401201,MURRAY RIVER,-35.931414,147.7115,0,,1558,982,0,0,0,1549,2325,0,0,964,0,409,187,0,0,0,0,0,0,0,186,187,187,0,0,0,0,1575,74,0,1575,1568,186,186,183,0,0,0,0,0,0,0,0,0,0,0,0,0,1576,0,0,0,0,964,0,0,JINGELLIC,0,,,,
401202,MITTA MITTA RIVER,-36.53347395,147.3761623,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MITTA MITTA,0,,,,
401203,MITTA MITTA RIVER,-36.94595897,147.6056955,0,,361,362,0,0,0,360,359,0,0,368,0,0,2,0,0,0,0,0,0,368,2,2,2,0,0,0,0,369,0,0,370,364,2,2,2,0,8,8,8,8,0,2,8,2,8,0,8,0,2,8,0,0,2,0,0,0,HINNOMUNJIE,0,,,,
401204,MITTA MITTA RIVER,-36.40752232,147.2312238,0,,1561,1360,0,0,0,1554,1944,0,0,1013,0,166,186,0,0,0,0,0,0,4,186,186,610,0,0,0,0,1626,77,0,1626,1614,186,186,183,0,1,1,1,1,0,135,1,70,1,1,1,1,1626,1,0,0,0,961,0,0,TALLANDOON,0,,,,
401208,CUDGEWA CREEK,-36.21187783,147.6777407,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BERRINGAMA,0,,,,
401210,SNOWY CREEK,-36.56852733,147.4133807,0,,136,136,0,0,0,137,188,0,0,52,0,52,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,52,0,0,52,49,0,0,0,0,1,1,1,1,0,52,1,52,1,1,1,1,52,1,0,0,0,0,0,0,BELOW GRANITE FLAT,0,,,,
401211,MITTA MITTA RIVER,-36.53122801,147.4565577,0,,361,361,0,0,0,361,577,0,0,415,0,211,0,0,0,0,0,0,0,315,0,0,0,1,1,0,0,415,17,0,417,411,0,0,0,0,2,2,2,2,0,240,2,241,1,2,2,2,243,2,0,0,0,1,0,0,COLEMANS,0,,,,
401212,NARIEL CREEK,-36.44500012,147.8294929,0,,350,350,0,0,0,348,350,0,0,329,0,1,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,328,0,0,328,327,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,UPPER NARIEL,0,,,,
401215,MORASS CREEK,-36.86621971,147.7035132,0,,344,346,0,0,0,345,359,0,0,214,0,1,0,0,0,0,0,0,0,214,0,0,0,0,0,0,7,214,0,0,214,214,0,0,0,0,5,5,5,5,0,0,5,0,5,0,5,0,0,5,0,0,0,0,0,0,UPLANDS,0,,,,
401216,BIG RIVER,-36.93271871,147.4721913,0,,360,362,0,0,0,358,361,0,0,359,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,359,0,0,359,355,0,0,0,0,4,4,4,4,0,0,4,0,4,0,4,0,0,4,0,0,0,0,0,0,JOKERS CREEK,0,,,,
401217,GIBBO RIVER,-36.75660534,147.7092775,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GIBBO PARK,0,,,,
401220,TALLANGATTA CREEK,-36.21329129,147.3352514,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,McCALLUMS,0,,,,
401222,MITTA MITTA RIVER,-36.46757617,147.3327936,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOWLERS LANE,0,,,,
401223,MITTA MITTA RIVER,-36.45333427,147.2674273,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESKDALE BRIDGE,0,,,,
401224,MITTA MITTA RIVER,-36.55709641,147.5296224,0,,0,0,0,0,0,0,48,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,48,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAKE DARTMOUTH (HEAD GAUGE),0,,,,
401226,VICTORIA RIVER,-37.08802787,147.4579293,0,,361,362,0,0,0,360,375,0,0,367,0,1,0,0,0,0,0,0,0,367,0,0,0,0,0,0,7,367,0,0,367,362,0,0,0,0,5,5,5,5,0,0,5,0,5,0,5,0,0,5,0,0,0,0,0,0,VICTORIA FALLS,0,,,,
401228,BUTCHER CREEK,-37.19320069,147.5199936,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OMEO,0,,,,
401229,CUDGEWA CREEK,-36.06551093,147.8790571,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUDGEWA NORTH,0,,,,
401230,CORRYONG CREEK,-36.10647676,147.9724472,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOWONG,0,,,,
401231,SNOWY CREEK,-36.66066154,147.4331744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/S LIGHTNING CK,0,,,,
401233,MITTA MITTA R,-36.5522394,147.4999121,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SURGE DAM NO 1 DARTMOUTH,0,,,,
401824,RAINGAUGE (MORASS CK),-36.86810714,147.70141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPLANDS,0,,,,
401825,RAIN GAUGE (NARIEL CK),-36.44942851,147.8278997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPPER NARIEL,0,,,,
402200,KIEWA RIVER,-36.25397,147.02016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIEWA (COMBINED FLOW),0,,,,
402203,KIEWA RIVER,-36.59537238,147.1003626,0,,352,353,0,0,0,351,351,0,0,360,0,1,2,0,0,0,0,0,0,360,2,2,2,0,0,0,0,359,0,0,360,355,2,2,2,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,2,0,0,0,MONGANS BRIDGE,0,,,,
402204,YACKANDANDAH CREEK,-36.30457397,146.9068279,0,,354,354,0,0,0,352,354,0,0,360,0,0,2,0,0,0,0,0,0,361,2,2,2,0,0,0,0,361,0,0,361,358,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,OSBORNES FLAT,0,,,,
402205,KIEWA RIVER,-36.1377051,146.9541519,0,,1267,1132,0,0,0,1264,1784,0,0,717,0,258,172,0,0,0,0,0,0,21,172,172,172,0,0,0,0,1281,17,0,1281,1278,172,172,169,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,0,0,0,0,698,0,0,BANDIANA,0,,,,
402206,RUNNING CREEK,-36.53931477,147.0442072,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUNNING CREEK,0,,,,
402213,KINCHINGTON CREEK,-36.31617534,146.8941925,0,,26,26,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OSBORNES FLAT,0,,,,
402220,KIEWA RIVER,-36.25533968,147.0149605,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KIEWA (ANABRANCH),0,,,,
402222,KIEWA RIVER,-36.25354477,147.0204923,0,,354,354,0,0,0,352,354,0,0,363,0,0,2,0,0,0,0,0,0,363,2,2,2,1,1,0,0,363,1,0,363,359,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,KIEWA (MAIN STREAM),0,,,,
402223,KIEWA RIVER WEST BRANCH,-36.79134421,147.1600333,0,,340,340,0,0,0,338,339,0,0,318,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,315,0,0,316,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U/S OF OFFTAKE,0,,,,
403200,OVENS RIVER,-36.35066081,146.3209358,0,,202,202,0,0,0,202,202,0,0,49,0,0,48,0,0,0,0,0,0,49,48,49,49,0,0,0,0,48,0,0,48,0,48,49,49,0,0,0,0,0,1,47,0,47,1,0,0,0,48,0,0,0,47,0,0,0,WANGARATTA,0,,,,
403205,OVENS RIVERS,-36.72564366,146.9525954,0,,363,363,0,0,0,360,363,0,0,366,0,1,3,0,0,0,0,0,0,353,3,3,3,0,0,0,0,366,0,0,366,362,3,3,3,0,256,276,276,276,0,2,276,2,189,0,276,0,2,276,0,0,2,0,0,0,BRIGHT,0,,,,
403209,REEDY CREEK,-36.33212192,146.3445061,0,,198,198,0,0,0,198,198,0,0,49,0,0,49,0,0,0,0,0,0,49,49,49,49,0,0,0,0,49,0,0,48,0,48,48,49,0,0,0,0,0,2,47,0,47,2,0,0,0,48,0,0,0,47,0,0,0,WANGARATTA NORTH,0,,,,
403210,OVENS RIVER,-36.5712181,146.7179057,0,,362,362,0,0,0,360,360,0,0,362,0,0,1,1,1,1,0,0,0,362,1,1,1,0,0,0,0,363,0,0,363,362,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MYRTLEFORD,0,,,,
403213,FIFTEEN MILE CREEK,-36.61945775,146.2440721,0,,333,333,0,0,0,335,336,0,0,314,0,2,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,314,0,0,313,313,0,0,0,0,1,1,1,1,0,2,1,2,1,0,1,0,2,1,0,0,0,0,0,0,GRETA SOUTH,0,,,,
403214,HAPPY VALLEY CREEK,-36.57746515,146.8200664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROSEWHITE,0,,,,
403217,ROSE RIVER,-36.82063834,146.5823969,0,,132,132,0,0,0,130,133,0,0,134,0,1,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,134,0,0,135,135,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,MATONG NORTH,0,,,,
403218,DANDONGADALE RIVER,-36.80542153,146.6314464,0,,178,178,0,0,0,178,177,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,MATONG NORTH,0,,,,
403220,BUFFALO RIVER,-36.711606,146.668481,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAKE BUFFALO,0,,,,
403221,REEDY CREEK,-36.31093197,146.601172,0,,181,181,0,0,0,181,181,0,0,45,0,0,45,0,0,0,0,0,0,45,45,45,45,0,0,0,0,45,0,0,45,0,45,45,45,0,0,0,0,0,0,45,0,45,0,0,0,0,45,0,0,0,45,0,0,0,WOOLSHED,0,,,,
403222,BUFFALO RIVER,-36.91058935,146.7001479,0,,203,203,0,0,0,203,203,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,ABBEYARD,0,,,,
403223,KING RIVER,-36.5163133,146.3894165,0,,349,349,0,0,0,348,347,0,0,335,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,335,0,0,334,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOCKER ROAD BRIDGE,0,,,,
403224,HURDLE CREEK,-36.51324148,146.4491446,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOBINAWARRAH,0,,,,
403226,BOGGY CREEK,-36.60631247,146.3624987,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANGLESIDE,0,,,,
403227,KING RIVER,-36.83127032,146.3982264,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHESHUNT,0,,,,
403228,KING RIVER,-36.90904874,146.3950117,0,,349,348,0,0,0,347,347,0,0,80,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,LAKE WILLIAM HOVELL T.G.,0,,,,
403230,OVENS RIVER,-36.5334707,146.6683095,0,,361,361,0,0,0,359,361,0,0,365,0,99,287,136,136,136,0,0,0,365,288,253,288,0,0,0,0,367,0,0,367,365,287,288,288,0,2,2,2,2,0,2,2,2,0,0,2,0,3,2,13,13,2,0,0,0,ROCKY POINT,0,,,,
403232,MORSES CREEK,-36.75128939,146.9793761,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WANDILIGONG,0,,,,
403233,BUCKLAND RIVER,-36.72149292,146.8820491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARRIS LANE,0,,,,
403234,KING RIVER,-36.91340337,146.3863558,0,,0,0,0,0,0,3,167,0,0,5,0,167,10,1,1,1,0,0,0,0,5,5,5,0,0,0,55,167,0,0,168,167,5,5,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,LAKE WILLIAM HOVELL (HG),0,,,,
403235,BUFFALO RIVER,-36.7159314,146.6551425,0,,0,0,0,0,0,2,157,0,0,2,0,157,9,0,0,0,0,0,0,0,2,2,2,0,0,0,51,157,0,0,157,154,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAKE BUFFALO (HEAD GAUGE),0,,,,
403240,KING RIVER,-36.65953226,146.4200083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDI,0,,,,
403241,OVENS RIVER,-36.16297488,146.2363493,0,,1299,1122,0,0,0,1305,1825,0,0,715,0,261,186,0,0,0,0,0,0,75,186,186,186,0,0,0,0,1324,17,0,1325,1322,186,186,183,0,70,75,75,75,0,0,75,0,0,0,75,0,1322,75,0,0,0,713,0,0,PEECHELBA,0,,,,
403242,OVENS RIVER,-36.355,146.3283333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WANGARATTA (COMBINED FLOW),0,,,,
403244,OVENS RIVER,-36.88408,147.06242,0,,349,349,0,0,0,347,348,0,0,329,0,103,295,140,140,140,0,0,0,328,295,261,295,0,0,0,0,328,0,0,329,326,294,295,295,0,1,1,1,1,0,0,1,0,0,0,1,0,2,1,13,13,0,0,0,0,HARRIETVILLE,0,,,,
403247,BLACK DOG CREEK,-36.07319521,146.3179984,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DUGAYS BRIDGE,0,,,,
403248,INDIGO CREEK,-36.02925553,146.6494582,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/S CREAMERY BRIDGE,0,,,,
403249,THREE MILE CREEK,-36.33656586,146.2998983,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YARRAWONGA RD WANGARATTA,0,,,,
403250,OVENS RIVER,-36.65235758,146.8570707,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUROBIN,0,,,,
403251,FIFTEEN MILE CREEK,-36.47080718,146.246199,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLENROWAN,0,,,,
403253,BUCKLAND RIVER,-36.854944,146.859431,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TWELVE MILE,0,,,,
403254,BUFFALO RIVER D/S ROSE RIVER JUNCTION,-36.79495619,146.6652128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
403255,FIFTEEN MILE CREEK (THREE MILE),-36.35070717,146.2931741,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUNSET DRIVE,0,,,,
403256,ONE MILE CREEK,-36.36532277,146.3215106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VINCENT ROAD,0,,,,
403258,YARRARBULA CREEK,-36.76538056,146.6944194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCCALLSAY RESERVOIR,0,,,,
403803,RAIN GAUGE (BLACK RANGE CK),-36.747788,146.53552,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TROUT FARM,0,,,,
403804,RAIN GAUGE (UPPER BOGGY CK),-36.73951602,146.339692,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYRRHEE,0,,,,
403805,RAIN GAUGE (UPPER 15 MILE CK),-36.78958665,146.2797375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HANDCOCKS,0,,,,
404203,BROKEN RIVER,-36.5520875,145.9798536,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENALLA,0,,,,
404204,BOOSEY CREEK,-36.12376902,145.8319105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TUNGAMAH,0,,,,
404207,HOLLAND CREEK,-36.61115514,146.0592047,0,,350,350,0,0,0,350,351,0,0,358,0,0,2,0,0,0,0,0,0,358,2,2,2,1,1,0,1,358,0,0,358,355,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,KELFEERA,0,,,,
404208,MOONEE CREEK,-36.76196,145.97188,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIMA,0,,,,
